text,sentiment
😕😕😕,negative
feeling 😤😤,negative
so 😞😞😞,negative
😤,negative
😥😥,negative
feeling 😩,negative
so 😡😡😡,negative
so 🤢🤢🤢,negative
😢😢😢,negative
😡😡,negative
so 😟,negative
so ☹,negative
🤬,negative
🤢🤢🤢,negative
😥😥,negative
🤢🤢🤢,negative
feeling 😩😩,negative
😟,negative
💀💀,negative
😦😦,negative
🤬🤬🤬,negative
so ☹☹,negative
so 😡,negative
👎👎👎,negative
🤢🤢🤢,negative
😫,negative
😒😒😒,negative
👎,negative
feeling 😧😧😧,negative
🙄🙄,negative
so 😫😫,negative
feeling 😦,negative
so 💔💔,negative
feeling 😩😩😩,negative
😫😫,negative
😖😖😖,negative
feeling 😓😓😓,negative
so 😔😔😔,negative
🤬🤬🤬,negative
👎👎👎,negative
feeling 😟😟,negative
so 😢😢,negative
🤢🤢,negative
so 😞😞,negative
feeling 😰😰😰,negative
so 🙄🙄🙄,negative
feeling 😞,negative
so 😔😔,negative
so 😫😫😫,negative
🙁,negative
so 😩😩😩,negative
feeling 💔💔,negative
feeling 😒😒,negative
feeling 😔,negative
😭😭,negative
feeling 😞😞,negative
😡,negative
feeling 😠😠,negative
so 🙁🙁,negative
feeling 🤮,negative
so 😠,negative
feeling 😰,negative
feeling 🤬🤬,negative
😡,negative
🤮🤮🤮,negative
😓,negative
so 😢😢,negative
so 🙁🙁,negative
feeling 😥😥😥,negative
feeling 😡😡😡,negative
so 🤢,negative
😰,negative
💔,negative
so 😠😠😠,negative
feeling 🤬🤬🤬,negative
so 👎👎👎,negative
feeling 😨,negative
💔,negative
so 😢😢😢,negative
😟,negative
😨😨,negative
feeling 😒😒,negative
🤮,negative
so 😭😭,negative
so 😣😣😣,negative
😨😨😨,negative
so 👎👎,negative
😦,negative
feeling 😭😭,negative
so 😩,negative
so 😫😫😫,negative
👎👎👎,negative
😧,negative
feeling 😨😨,negative
feeling 😦😦,negative
so ☹☹☹,negative
feeling 😧😧😧,negative
😩,negative
feeling 😫,negative
😧😧😧,negative
feeling 💔💔,negative
👎👎,negative
😓😓,negative
so 😦😦,negative
so 😨😨,negative
so 🤮🤮🤮,negative
so 😰,negative
feeling 🤮,negative
😢😢😢,negative
feeling 😞😞😞,negative
feeling ️️,negative
feeling 🙄🙄🙄,negative
feeling 😩😩😩,negative
feeling 😦😦😦,negative
so 😰,negative
feeling 😤😤,negative
😩,negative
😕😕😕,negative
feeling 👎👎👎,negative
😧,negative
so 😠😠,negative
so 😧😧,negative
so 😦😦,negative
😨😨,negative
😖😖,negative
feeling 😞😞😞,negative
so 😨😨😨,negative
feeling 😟,negative
☹☹☹,negative
so 😰,negative
feeling ☹,negative
feeling 🙄,negative
so 😩😩😩,negative
so 😣,negative
feeling 😢😢😢,negative
so 😥😥😥,negative
feeling 😦,negative
feeling 🤬🤬,negative
so 😦😦😦,negative
feeling 😫,negative
so 🙁🙁🙁,negative
feeling 😟😟,negative
so 😦😦😦,negative
feeling 😟,negative
so 🙄,negative
😦😦,negative
so 😡,negative
so 😩😩😩,negative
💀💀,negative
feeling 🤢🤢🤢,negative
so 😤😤,negative
feeling 😣,negative
so ️️,negative
so 😞😞,negative
feeling 😖,negative
feeling 😤😤,negative
😓😓,negative
feeling 😢😢,negative
feeling 🤬🤬,negative
feeling 🤢🤢,negative
😰😰😰,negative
so 💀💀,negative
so 😔😔😔,negative
😨,negative
so 🙄🙄,negative
so 😒,negative
feeling 😧,negative
so 👎👎,negative
so ☹☹☹,negative
😤😤,negative
so 😢,negative
💔💔💔,negative
so 💔💔,negative
so 🙁🙁,negative
feeling 😩😩,negative
🤮🤮🤮,negative
💔💔💔,negative
so 😭😭,negative
😦,negative
so 😭😭,negative
feeling 😒😒,negative
so 😤,negative
so 😕😕,negative
so 💔💔,negative
so 😡,negative
so 😨😨😨,negative
feeling 😤😤😤,negative
so 😞,negative
so 😭😭,negative
so 💔,negative
feeling 😨😨😨,negative
feeling 👎,negative
feeling 🤮🤮,negative
so 😠😠😠,negative
so 😞,negative
feeling 😕😕,negative
feeling 😫,negative
feeling 😔,negative
feeling 🤮🤮🤮,negative
🙁🙁🙁,negative
feeling 😰,negative
☹,negative
feeling 😧,negative
😟,negative
feeling 😨😨😨,negative
so 🙄,negative
so 😔😔😔,negative
so 🙄🙄🙄,negative
feeling 😖😖😖,negative
😦,negative
so 😓😓😓,negative
so 😫😫,negative
feeling 😡😡,negative
😔,negative
so 😕,negative
so 😧😧😧,negative
feeling 😞😞,negative
😦😦😦,negative
so 💀💀,negative
so 😫,negative
feeling 😔,negative
feeling 😢,negative
😞😞,negative
so 😖😖,negative
so 😨,negative
😨,negative
feeling 👎👎,negative
😨😨😨,negative
so 😦,negative
😥😥,negative
🙁,negative
so 😕,negative
feeling 😢,negative
😭😭,negative
so 😟,negative
so 😞😞,negative
😠😠😠,negative
feeling 😧😧,negative
feeling 😕😕😕,negative
feeling 🙁,negative
😕,negative
so 😓,negative
💀,negative
so 😟😟😟,negative
feeling 😰😰,negative
feeling ️,negative
💀💀,negative
feeling 😰😰,negative
feeling 😤😤😤,negative
😥😥,negative
😩,negative
😨😨,negative
😠😠😠,negative
so 😣,negative
😣😣,negative
feeling 😢😢,negative
feeling 💀,negative
feeling 😞😞😞,negative
😟,negative
so 😒😒,negative
🙁🙁,negative
so 😣😣,negative
so 😦😦😦,negative
😒,negative
so 😣😣,negative
feeling 😰😰,negative
👎👎👎,negative
feeling 😡😡😡,negative
️️,negative
so ☹☹☹,negative
so 😧,negative
so 💔💔,negative
😩,negative
feeling 😤😤,negative
😟😟😟,negative
so 😖,negative
😢😢,negative
😞😞😞,negative
so 😔😔😔,negative
so 🙁🙁🙁,negative
🙄🙄🙄,negative
feeling 😠😠😠,negative
feeling 🙁🙁,negative
feeling 😓,negative
😭😭😭,negative
😠,negative
😢,negative
😖😖,negative
so 😭,negative
😞,negative
so 💀💀,negative
😣,negative
😟😟,negative
😩,negative
🙄🙄,negative
so 💔,negative
feeling 😔,negative
feeling 😟😟,negative
so 🤮🤮🤮,negative
so 😩😩,negative
so 🤮,negative
so 😡😡,negative
so 💔💔💔,negative
so 😭😭,negative
so 🤬,negative
so 😦😦,negative
🤢,negative
😰😰😰,negative
feeling 😢😢😢,negative
feeling 💀,negative
🤮🤮,negative
feeling 😭,negative
so ️,negative
so 😞😞,negative
️,negative
so 😔😔,negative
💀💀💀,negative
😦😦,negative
so 😣😣😣,negative
feeling 🤢,negative
feeling 👎👎,negative
feeling 💀💀,negative
feeling 😫😫😫,negative
😫😫,negative
feeling 😡😡😡,negative
😤,negative
feeling 😧,negative
feeling 😫😫😫,negative
😫,negative
🤮🤮,negative
so 😞😞😞,negative
so 😦,negative
🙁🙁,negative
so 😩,negative
🤬🤬🤬,negative
so 😤😤,negative
so 😥😥😥,negative
feeling 😨,negative
feeling 😥😥😥,negative
so 😫,negative
so 🙁🙁,negative
feeling 🙄🙄,negative
😥😥,negative
so 🙄🙄,negative
😖,negative
😣😣,negative
so 😦,negative
so 😒😒,negative
😣😣😣,negative
so 😒😒,negative
😠,negative
😫😫,negative
😖😖,negative
feeling 😦😦😦,negative
💔,negative
feeling ️️,negative
so 😦,negative
feeling 😒,negative
😖😖😖,negative
so 😞😞,negative
feeling 😧,negative
feeling ☹,negative
so 😠,negative
😥😥😥,negative
feeling ☹☹,negative
so 😰😰😰,negative
😫😫😫,negative
so 😕😕,negative
️️,negative
😩😩😩,negative
so 😓😓,negative
so 😧😧,negative
so 😰,negative
feeling 😖,negative
feeling 🙄🙄,negative
👎,negative
so 😡😡,negative
so 😢😢😢,negative
so 🤬🤬🤬,negative
feeling 🙄🙄🙄,negative
so 😓😓😓,negative
💀,negative
feeling 😰😰,negative
feeling 😰,negative
feeling 😞,negative
so ️️,negative
👎👎,negative
feeling 😡😡,negative
so 😕😕😕,negative
so 😣😣😣,negative
🤬,negative
feeling 😥,negative
feeling ️️,negative
😢😢,negative
feeling 😥😥😥,negative
😫😫😫,negative
🤬🤬🤬,negative
feeling 😧,negative
so 🤬🤬,negative
😤😤,negative
feeling 😖😖😖,negative
so 😢😢,negative
so 😧😧,negative
feeling 😡😡😡,negative
feeling 😭,negative
so 😢😢,negative
so 👎👎👎,negative
🤮🤮🤮,negative
feeling ☹☹☹,negative
feeling 😤,negative
feeling ️️️,negative
😓😓😓,negative
feeling 😕,negative
so 😡,negative
so 😖😖😖,negative
feeling 😤😤,negative
😨😨😨,negative
😦😦,negative
😤,negative
so 😤😤😤,negative
feeling 🙄🙄,negative
feeling ️️️,negative
😢😢😢,negative
😭😭😭,negative
so 😤😤😤,negative
😢😢,negative
so ️️,negative
feeling 😥😥,negative
feeling 😖😖,negative
feeling 🤢🤢,negative
so 😓😓,negative
💔,negative
feeling 👎👎,negative
feeling 😧😧,negative
feeling 😤😤😤,negative
feeling 😒😒😒,negative
😨😨,negative
👎,negative
😧😧😧,negative
🤮🤮,negative
feeling 😟,negative
feeling 😥😥😥,negative
😒😒😒,negative
😖😖😖,negative
feeling 😞😞,negative
so ☹☹,negative
feeling 😟,negative
😡😡,negative
so 😡😡😡,negative
so 🤮,negative
😡,negative
so 😰😰,negative
so 😰,negative
feeling 😩,negative
so 😓😓,negative
feeling 😦😦😦,negative
so 😦😦,negative
so ️,negative
😰,negative
feeling 😦😦,negative
so 🤬,negative
feeling 😡,negative
🤢,negative
feeling 😕😕,negative
feeling 😨,negative
feeling 😫😫😫,negative
feeling 💀,negative
😕😕,negative
😡😡😡,negative
🙁,negative
feeling 😕,negative
so 😩😩😩,negative
😕,negative
so 🤮🤮,negative
😔😔,negative
so 😔😔😔,negative
😩😩,negative
😰😰😰,negative
feeling 🙁🙁,negative
so 😒😒,negative
feeling 😓😓😓,negative
so 😟😟😟,negative
😫,negative
so 🙄,negative
so 😣😣,negative
so 😡,negative
feeling 😟😟😟,negative
feeling 😭😭,negative
feeling ️️,negative
so 😞,negative
so 🤮,negative
🤬🤬🤬,negative
feeling 😦,negative
so 😕,negative
feeling ️️️,negative
feeling 🤮🤮,negative
so 😥😥,negative
so 🤬,negative
so 😥😥,negative
😢😢😢,negative
so 🤬,negative
🤢🤢🤢,negative
🙄🙄,negative
so ☹,negative
😠😠,negative
😭😭,negative
feeling 😫😫,negative
😠😠😠,negative
so 💔💔,negative
🤬🤬🤬,negative
😞,negative
☹☹☹,negative
so 😨😨,negative
feeling 🙄,negative
so 🙄,negative
so 😔,negative
🤬🤬,negative
feeling ☹,negative
so 😫😫,negative
feeling 🤬🤬,negative
feeling 👎👎,negative
😡😡😡,negative
feeling 😨😨😨,negative
so 😓😓😓,negative
😠😠,negative
so 😖😖😖,negative
feeling 🤬🤬,negative
🙁🙁,negative
😖,negative
so 🤮,negative
feeling 💔💔💔,negative
🤮🤮,negative
so 🙁🙁🙁,negative
feeling 😥😥😥,negative
so 😢😢😢,negative
so 💔💔💔,negative
feeling 😓😓😓,negative
😢,negative
️️,negative
feeling 🤢,negative
😢,negative
feeling ☹☹,negative
feeling 🤬🤬,negative
feeling 😓😓,negative
so 🙄,negative
😧😧😧,negative
so 😤😤😤,negative
🙄🙄,negative
😧,negative
😕😕,negative
so 😖,negative
💀💀💀,negative
so 😞😞😞,negative
feeling 😭😭,negative
feeling 👎👎,negative
🙁🙁,negative
🙁🙁,negative
feeling 😤,negative
so 😟,negative
so 😰,negative
so 😣,negative
feeling 😰,negative
🤢🤢🤢,negative
feeling 🤢🤢🤢,negative
so 👎👎👎,negative
😣,negative
so 😩,negative
feeling 😒😒,negative
🤮🤮🤮,negative
😨😨😨,negative
so 😕😕😕,negative
😫,negative
feeling 😕😕,negative
so ☹☹☹,negative
so 😢😢😢,negative
so 😨😨😨,negative
😖😖,negative
so ☹,negative
😟😟,negative
so 😔😔,negative
😒,negative
feeling 😫😫😫,negative
so 🤢🤢🤢,negative
😓😓😓,negative
feeling ️,negative
😥,negative
so 😭😭,negative
feeling 😦😦,negative
feeling 😡😡😡,negative
feeling 🙁,negative
feeling 😣😣😣,negative
feeling 🤮🤮,negative
feeling ☹☹☹,negative
feeling 😨😨😨,negative
feeling 😕,negative
😡😡😡,negative
feeling 😠,negative
so ️,negative
so 👎👎👎,negative
😟😟,negative
so 😫,negative
feeling 😓😓😓,negative
so 😦😦,negative
so 😦😦😦,negative
so ☹☹,negative
feeling 🤬,negative
so 😓😓,negative
so 😦😦,negative
feeling 😔😔😔,negative
💔💔💔,negative
😰😰,negative
feeling ☹,negative
so 😫😫,negative
feeling ️️️,negative
feeling 💀💀💀,negative
😢😢😢,negative
feeling 😡😡😡,negative
so 😓,negative
feeling 😤😤😤,negative
feeling 😭,negative
feeling 🤬🤬🤬,negative
feeling 🤬🤬🤬,negative
feeling 😟😟,negative
️,negative
so 😞,negative
🤮,negative
so 😦😦,negative
🙄🙄🙄,negative
👎👎,negative
😒,negative
😠😠,negative
😥😥,negative
feeling 😣😣😣,negative
😡,negative
☹☹☹,negative
so 😖😖😖,negative
😟,negative
so 🤬🤬,negative
😧😧😧,negative
so 👎,negative
so 😖😖😖,negative
😞😞,negative
so 😖😖😖,negative
😠,negative
🙁🙁🙁,negative
so 🤢,negative
so 👎👎👎,negative
so 😭😭,negative
so 👎,negative
😤😤😤,negative
so 😩,negative
🤢,negative
feeling 💀,negative
feeling 😰😰😰,negative
feeling 😦😦,negative
so 🙄🙄🙄,negative
so 😩😩😩,negative
so 😢,negative
so 🤬,negative
😕,negative
feeling 🤬,negative
😟,negative
feeling 🤬🤬🤬,negative
😰😰,negative
😣😣,negative
😰😰,negative
so 😡😡😡,negative
feeling 😣😣,negative
feeling 😭😭,negative
😦😦,negative
feeling 😒😒,negative
😡,negative
😧😧😧,negative
so 💀💀,negative
feeling 😢,negative
👎👎👎,negative
feeling ️,negative
so 🤮🤮,negative
😦😦,negative
🤢🤢,negative
so 💔💔💔,negative
so 😕😕😕,negative
feeling 😭,negative
feeling 👎👎,negative
️️,negative
feeling 😧,negative
feeling 😨😨,negative
feeling 😓😓😓,negative
feeling 😭😭,negative
😒😒😒,negative
so 😥😥,negative
feeling 😓,negative
so 😧😧,negative
feeling 🤢🤢,negative
😰😰,negative
so 😫😫😫,negative
so 😖,negative
😟,negative
😧😧,negative
feeling 😠,negative
so 😕😕😕,negative
feeling 💀💀,negative
feeling 😕😕😕,negative
so 😕😕,negative
feeling 😰,negative
feeling 😨,negative
feeling 🤮🤮,negative
feeling 😢😢,negative
😒😒😒,negative
feeling 😕😕,negative
so 😟😟,negative
so 🤢🤢🤢,negative
feeling 😠,negative
so 😣😣,negative
feeling ️️,negative
feeling 😥,negative
feeling 😤😤😤,negative
😤😤,negative
feeling 💀💀,negative
so 😥😥,negative
so 👎👎👎,negative
feeling 😒😒😒,negative
